═══════════════════════════════════════════════════════════════
          NODE BONDING KEY DISCOVERY GAME - RUN LOG
═══════════════════════════════════════════════════════════════

HIGH INTENSITY GAME RULES:
───────────────────────────────────────────────────────────────
1. Multiple yellow nodes spawn every 2 seconds at random positions
2. Each node appears with a zoom animation (0 to full size)
3. Nodes remain still for 0.5 seconds after spawning
4. After the pause, nodes begin moving with HIGH random velocity
5. Nodes bounce off canvas boundaries
6. When two yellow nodes collide, they bond together
7. Bonded nodes turn green and generate a random code (1-1000)
8. Green bonded pairs remain stationary
9. Bonded pairs dissipate together after 5 seconds
10. A target key (1-1000) is randomly generated at game start
11. The game ends when a bonded pair generates the target key
───────────────────────────────────────────────────────────────

RUN STATISTICS:
───────────────────────────────────────────────────────────────
Run Date: 02/10/2025, 20:51:23
Target Key: 580
Total Time: 569 seconds
Total Bonds Created: 289
Total Nodes Spawned: 595
Success Rate: 1/289 (0.35%)
───────────────────────────────────────────────────────────────

DETAILED EVENT LOG:
───────────────────────────────────────────────────────────────
[20:41:53] Game started! Target key: 580
[20:50:00] Yellow node spawned at (128, 468)
[20:50:02] Yellow node spawned at (330, 71)
[20:50:02] Yellow node spawned at (608, 550)
[20:50:02] Yellow node spawned at (697, 190)
[20:50:04] Yellow node spawned at (587, 500)
[20:50:04] Yellow node spawned at (198, 515)
[20:50:04] Yellow node spawned at (34, 270)
[20:50:06] Yellow node spawned at (497, 90)
[20:50:06] Yellow node spawned at (407, 263)
[20:50:06] Yellow node spawned at (371, 369)
[20:50:08] Yellow node spawned at (730, 351)
[20:50:08] Yellow node spawned at (659, 529)
[20:50:08] Yellow node spawned at (585, 357)
[20:50:10] Yellow node spawned at (272, 472)
[20:50:10] Yellow node spawned at (181, 229)
[20:50:10] Yellow node spawned at (243, 167)
[20:50:12] Yellow node spawned at (666, 204)
[20:50:12] Yellow node spawned at (450, 401)
[20:50:12] Yellow node spawned at (227, 469)
[20:50:14] Yellow node spawned at (389, 164)
[20:50:14] Yellow node spawned at (610, 555)
[20:50:14] Yellow node spawned at (259, 322)
[20:50:16] Yellow node spawned at (750, 568)
[20:50:16] Yellow node spawned at (279, 466)
[20:50:16] Yellow node spawned at (505, 332)
[20:50:18] Yellow node spawned at (86, 348)
[20:50:18] Yellow node spawned at (263, 239)
[20:50:18] Yellow node spawned at (714, 300)
[20:50:20] Yellow node spawned at (403, 393)
[20:50:20] Yellow node spawned at (736, 122)
[20:50:20] Yellow node spawned at (279, 548)
[20:50:22] Yellow node spawned at (89, 203)
[20:50:22] Yellow node spawned at (63, 540)
[20:50:22] Yellow node spawned at (420, 566)
[20:50:24] Yellow node spawned at (378, 229)
[20:50:24] Yellow node spawned at (154, 180)
[20:50:24] Yellow node spawned at (735, 221)
[20:50:26] Yellow node spawned at (108, 313)
[20:50:26] Yellow node spawned at (140, 425)
[20:50:26] Yellow node spawned at (733, 111)
[20:50:28] Yellow node spawned at (71, 539)
[20:50:28] Yellow node spawned at (222, 340)
[20:50:28] Yellow node spawned at (526, 439)
[20:50:30] Yellow node spawned at (297, 373)
[20:50:30] Yellow node spawned at (338, 436)
[20:50:30] Yellow node spawned at (489, 166)
[20:50:32] Yellow node spawned at (104, 455)
[20:50:32] Yellow node spawned at (620, 281)
[20:50:32] Yellow node spawned at (67, 568)
[20:50:34] Yellow node spawned at (255, 513)
[20:50:34] Yellow node spawned at (363, 39)
[20:50:34] Yellow node spawned at (46, 398)
[20:50:36] Yellow node spawned at (726, 353)
[20:50:36] Yellow node spawned at (403, 346)
[20:50:36] Yellow node spawned at (70, 455)
[20:50:38] Yellow node spawned at (114, 255)
[20:50:38] Yellow node spawned at (682, 552)
[20:50:38] Yellow node spawned at (154, 159)
[20:50:40] Yellow node spawned at (169, 455)
[20:50:40] Yellow node spawned at (478, 140)
[20:50:40] Yellow node spawned at (367, 42)
[20:50:42] Yellow node spawned at (193, 182)
[20:50:42] Yellow node spawned at (470, 504)
[20:50:42] Yellow node spawned at (327, 121)
[20:50:44] Yellow node spawned at (141, 424)
[20:50:44] Yellow node spawned at (735, 336)
[20:50:44] Yellow node spawned at (604, 209)
[20:50:46] Yellow node spawned at (250, 228)
[20:50:46] Yellow node spawned at (746, 423)
[20:50:46] Yellow node spawned at (763, 357)
[20:50:48] Yellow node spawned at (681, 467)
[20:50:48] Yellow node spawned at (356, 465)
[20:50:48] Yellow node spawned at (726, 553)
[20:50:50] Yellow node spawned at (761, 368)
[20:50:50] Yellow node spawned at (536, 429)
[20:50:50] Yellow node spawned at (697, 34)
[20:51:12] Yellow node spawned at (610, 526)
[20:51:12] Yellow node spawned at (298, 33)
[20:51:12] Yellow node spawned at (254, 455)
[20:51:22] Yellow node spawned at (246, 276)
[20:51:22] Yellow node spawned at (198, 484)
[20:51:22] Yellow node spawned at (499, 508)
[20:51:22] Nodes bonded! Generated code: 839
[20:51:22] Nodes bonded! Generated code: 182
[20:51:22] Nodes bonded! Generated code: 598
[20:51:22] Nodes bonded! Generated code: 667
[20:51:22] Nodes bonded! Generated code: 809
[20:51:22] Nodes bonded! Generated code: 680
[20:51:22] Nodes bonded! Generated code: 606
[20:51:22] Nodes bonded! Generated code: 382
[20:51:22] Nodes bonded! Generated code: 717
[20:51:22] Nodes bonded! Generated code: 726
[20:51:22] Nodes bonded! Generated code: 111
[20:51:22] Nodes bonded! Generated code: 690
[20:51:22] Nodes bonded! Generated code: 983
[20:51:22] Nodes bonded! Generated code: 133
[20:51:22] Nodes bonded! Generated code: 335
[20:51:22] Nodes bonded! Generated code: 829
[20:51:22] Nodes bonded! Generated code: 564
[20:51:22] Nodes bonded! Generated code: 636
[20:51:22] Nodes bonded! Generated code: 244
[20:51:22] Nodes bonded! Generated code: 497
[20:51:22] Nodes bonded! Generated code: 573
[20:51:22] Nodes bonded! Generated code: 694
[20:51:22] Nodes bonded! Generated code: 927
[20:51:22] Nodes bonded! Generated code: 860
[20:51:22] Nodes bonded! Generated code: 315
[20:51:22] Nodes bonded! Generated code: 478
[20:51:22] Nodes bonded! Generated code: 223
[20:51:22] Nodes bonded! Generated code: 47
[20:51:22] Nodes bonded! Generated code: 134
[20:51:22] Nodes bonded! Generated code: 542
[20:51:22] Nodes bonded! Generated code: 955
[20:51:22] Nodes bonded! Generated code: 802
[20:51:22] Green node dissipated (code: 356)
[20:51:22] Green node dissipated (code: 373)
[20:51:22] Green node dissipated (code: 489)
[20:51:22] Green node dissipated (code: 910)
[20:51:22] Green node dissipated (code: 123)
[20:51:22] Green node dissipated (code: 800)
[20:51:22] Green node dissipated (code: 922)
[20:51:22] Green node dissipated (code: 1000)
[20:51:22] Green node dissipated (code: 39)
[20:51:22] Green node dissipated (code: 39)
[20:51:22] Green node dissipated (code: 356)
[20:51:22] Green node dissipated (code: 208)
[20:51:22] Green node dissipated (code: 158)
[20:51:22] Green node dissipated (code: 800)
[20:51:22] Green node dissipated (code: 417)
[20:51:22] Green node dissipated (code: 489)
[20:51:22] Green node dissipated (code: 392)
[20:51:22] Green node dissipated (code: 158)
[20:51:22] Green node dissipated (code: 701)
[20:51:22] Green node dissipated (code: 417)
[20:51:22] Green node dissipated (code: 375)
[20:51:22] Green node dissipated (code: 208)
[20:51:22] Green node dissipated (code: 44)
[20:51:22] Green node dissipated (code: 922)
[20:51:22] Green node dissipated (code: 858)
[20:51:22] Green node dissipated (code: 1000)
[20:51:22] Green node dissipated (code: 858)
[20:51:22] Green node dissipated (code: 701)
[20:51:22] Green node dissipated (code: 373)
[20:51:22] Green node dissipated (code: 392)
[20:51:22] Green node dissipated (code: 251)
[20:51:22] Green node dissipated (code: 123)
[20:51:22] Green node dissipated (code: 68)
[20:51:22] Green node dissipated (code: 251)
[20:51:22] Green node dissipated (code: 44)
[20:51:22] Green node dissipated (code: 910)
[20:51:22] Green node dissipated (code: 68)
[20:51:22] Green node dissipated (code: 375)
[20:51:22] Nodes bonded! Generated code: 760
[20:51:22] Nodes bonded! Generated code: 309
[20:51:22] Nodes bonded! Generated code: 126
[20:51:23] Nodes bonded! Generated code: 708
[20:51:23] Nodes bonded! Generated code: 314
[20:51:23] Nodes bonded! Generated code: 962
[20:51:23] Nodes bonded! Generated code: 742
[20:51:23] Nodes bonded! Generated code: 403
[20:51:23] Nodes bonded! Generated code: 14
[20:51:23] Nodes bonded! Generated code: 179
[20:51:23] Nodes bonded! Generated code: 426
[20:51:23] Nodes bonded! Generated code: 585
[20:51:23] Nodes bonded! Generated code: 281
[20:51:23] Nodes bonded! Generated code: 709
[20:51:23] Nodes bonded! Generated code: 296
[20:51:23] Nodes bonded! Generated code: 580
[20:51:23] MATCH FOUND! Code 580 matches target key 580!
───────────────────────────────────────────────────────────────

CONCLUSION:
───────────────────────────────────────────────────────────────
The target key 580 was successfully discovered after
569 seconds of simulation with 289 bond(s) created.
Each run is unique due to the random nature of:
  - Node spawn positions
  - Node movement vectors
  - Bond code generation
  - Target key selection
───────────────────────────────────────────────────────────────

═══════════════════════════════════════════════════════════════
                    END OF LOG FILE
═══════════════════════════════════════════════════════════════
